Post ID,Post creation date,Post creation time of day,Post type,Post message,Post shared link,Post caption,Post thumbnail URL,Post image URL,Link to post,Post comment text,Total post reactions,Post link clicks,Likes on posts,Shares on posts,Comments on posts,Comments on shares,Post impressions (page likers [fans] only),Post reach (page likers [fans] only)
926011594215556_2224244967725539,2022-02-17,14:00:05,photo,"The data from 2021 shows that Python is the most popular programming language.

At EXPLORE, our students learn to solve problems using this programming language. 

To have a look at the data yourself, download it here - https://www.kaggle.com/muhammadkhalid/most-popular-programming-languages-since-2004

#python #programminglanguage #problemsolving #datascience #data #dataanalytics",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2224244944392208/?type=3,,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/274115230_2224222734394429_4195631554643290307_n.png?stp=dst-png_p130x130&_nc_cat=107&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeE-JXlik1F7itQ9Ihcpantqq2k8Qq489XOraTxCrjz1c0iPzc-Uww_-mgLiDJDYGBU&_nc_ohc=i4bwKiZAKwUAX_738n2&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCx2VYsriEalbgGYZCn-twq3adcqkyJysTbVRjLcYe0lA&oe=645CC13F,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/274115230_2224222734394429_4195631554643290307_n.png?stp=dst-png_p720x720&_nc_cat=107&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeE-JXlik1F7itQ9Ihcpantqq2k8Qq489XOraTxCrjz1c0iPzc-Uww_-mgLiDJDYGBU&_nc_ohc=i4bwKiZAKwUAX_738n2&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfD_R5rkoMYzDxu6E7-te8Hli9No6X78Et65ANea8Mxf9Q&oe=645CC13F,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2224244967725539,,10,6,8,,0,0,1207,1119
926011594215556_2228875113929191,2022-02-23,17:00:10,photo,"Our students are setting up Anaconda and starting to work with Jupyter Notebook. These tools simplify data science and machine learning projects. 

Want to set it up yourself? - https://docs.anaconda.com/anaconda/user-guide/getting-started/

#anaconda #jupyternotebook #python #datascience",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2228875083929194/?type=3,,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/274489027_2228845293932173_4663093408230951889_n.png?stp=dst-png_p130x130&_nc_cat=110&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeHV5U35i1lCjhGzCF4JGHLgvrsVF0EJSxy-uxUXQQlLHO2FotgdQ6ZHFZWiq3e1_7A&_nc_ohc=9O2pq3VNtEQAX-A1YW2&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDEYpv78TezGh_lhZmibUfLm44gve5zlc5ZC3xo12HDPw&oe=645BAF6E,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/274489027_2228845293932173_4663093408230951889_n.png?stp=dst-png_p720x720&_nc_cat=110&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeHV5U35i1lCjhGzCF4JGHLgvrsVF0EJSxy-uxUXQQlLHO2FotgdQ6ZHFZWiq3e1_7A&_nc_ohc=9O2pq3VNtEQAX-A1YW2&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBwdcYHfvEmkv0Mm_uHmKmfUsR26A5Fg51KGKCIp4EOZQ&oe=645BAF6E,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2228875113929191,"Very challenging but worth, it just needs practise and research",11,1,9,,1,0,1352,1288
926011594215556_2230363767113659,2022-02-25,14:15:02,photo,"Notebooks are one of the most popular tools data scientists use to perform exploratory data analysis (EDA) and machine learning model development. 

At EXPLORE, our students use Jupyter Notebooks to gather and share insights on projects. 

#jupyternotebook #anaconda #datascience #dataengineering #jupyter #machinelearning #dataanalysis",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2230363747113661/?type=3,,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/274648989_2230351710448198_8243221965983484542_n.png?stp=dst-png_p130x130&_nc_cat=110&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGYI7EGSGzJIVm2c9Y8bbKnGLsCXjzpWeoYuwJePOlZ6tuFycul8NbHEFYHC1OhG2U&_nc_ohc=kTvlzH_CZTUAX-P6AkC&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBmsPj7u2QhOzpwwAYTzfSab3SrjocxppLMZUMaPe4BlQ&oe=645BD455,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/274648989_2230351710448198_8243221965983484542_n.png?stp=dst-png_p720x720&_nc_cat=110&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGYI7EGSGzJIVm2c9Y8bbKnGLsCXjzpWeoYuwJePOlZ6tuFycul8NbHEFYHC1OhG2U&_nc_ohc=kTvlzH_CZTUAX-P6AkC&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBJfQua8fj7iwBdkKa-k35RYhTeh3ZYceirvTswBhHjUQ&oe=645BD455,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2230363767113659,,6,,6,1,0,0,737,685
926011594215556_2234613273355375,2022-03-02,17:00:06,photo,"Pseudocode and flowcharts are excellent aids in developing programming logic.  If you are new to coding, use these techniques before using computer code to solve the problem. 

#pseudocode #computerprogramming #flowcharts #datascience #solvingproblems",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2234613243355378/?type=3,,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/275006916_2234582850025084_2702147212430058845_n.jpg?stp=dst-jpg_p130x130&_nc_cat=101&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFgpJR_xXqLALX8ecFXpBJj2otZT1Za97Hai1lPVlr3sYaRfLwhzgLZxQv1dPYL4j4&_nc_ohc=XIqvYOgVDNUAX9J-0Da&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfC33uTrbKzIh2fl4iJ54k1MuTG9DZ9O1qOYs2Cmdjj6hg&oe=645C3B70,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/275006916_2234582850025084_2702147212430058845_n.jpg?stp=dst-jpg_p720x720&_nc_cat=101&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFgpJR_xXqLALX8ecFXpBJj2otZT1Za97Hai1lPVlr3sYaRfLwhzgLZxQv1dPYL4j4&_nc_ohc=XIqvYOgVDNUAX9J-0Da&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAV2FqOgBiOWyysB8JaaN5-uWKDx8hbG87C19FT1FQMyw&oe=645C3B70,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2234613273355375,,2,,2,1,0,0,930,886
926011594215556_2234718520011517,2022-03-02,20:00:06,share,"🚀 Our sister business, EXPLORE-AI, is on a drive to recruit talented data specialists of all shapes and sizes, to be placed in project-style employment within their growing network of global partners.

Freelance or permanent, if you know someone with suitable skills, send them this video 👩🏽‍🚀👨🏽‍🚀",https://www.youtube.com/watch?v=sy4LjvF7kO0,"What's Your Thing? | Apply at EXPLORE AI, Today",https://external-lcy1-1.xx.fbcdn.net/emg1/v/t13/164894828886540964?url=https%3A%2F%2Fi.ytimg.com%2Fvi%2Fsy4LjvF7kO0%2Fhqdefault.jpg&fb_obo=1&utld=ytimg.com&stp=c0.5000x0.5000f_dst-emg0_p130x130_q75&_nc_eui2=AeFt4ZPZEVXEzbV-abf6hHc9S1y98gWInLVLXL3yBYictZSS4JDCsNm5lTwzYnGPTBk&ccb=13-1&oh=06_AbEFmxY433iIyhbf-hDmmulBfCOLL2ohoNMfRIOMa_WvJA&oe=64588FE5&_nc_sid=6ac203,https://external-lcy1-1.xx.fbcdn.net/emg1/v/t13/164894828886540964?url=https%3A%2F%2Fi.ytimg.com%2Fvi%2Fsy4LjvF7kO0%2Fhqdefault.jpg&fb_obo=1&utld=ytimg.com&stp=dst-emg0_q75_s480x360&_nc_eui2=AeFt4ZPZEVXEzbV-abf6hHc9S1y98gWInLVLXL3yBYictZSS4JDCsNm5lTwzYnGPTBk&ccb=13-1&oh=06_AbEb-9AQGjbB15wv7l6KBzM1q9ZptGXe09LELHT471XgqA&oe=64588FE5&_nc_sid=834697,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2234718520011517,,5,10,5,1,0,0,818,738
926011594215556_2235359833280719,2022-03-03,16:31:41,photo,"When creating flowcharts, each symbol used has a specific meaning. Use this chart as a reference guide when designing flowcharts. 

#flowcharts #datascience #programming",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2235359226614113/?type=3,,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/275017368_2235359216614114_7767018271922672759_n.png?stp=dst-png_p130x130&_nc_cat=107&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeG95z0Klxuz3PJ7QtKPDQxZy6W6no3XqbvLpbqejdepu9217edX9kWNShxVfajMmQw&_nc_ohc=jIY73v7hJxgAX97E1mX&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAIyFCwXo_FFHJwtTQ9nnA5nya_IkkenR4ffNAg6I1q2Q&oe=645C952B,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/275017368_2235359216614114_7767018271922672759_n.png?stp=dst-png_p720x720&_nc_cat=107&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeG95z0Klxuz3PJ7QtKPDQxZy6W6no3XqbvLpbqejdepu9217edX9kWNShxVfajMmQw&_nc_ohc=jIY73v7hJxgAX97E1mX&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCeXFkn2sfcox4vItB8Dfpz8eNVlZ55JFhO6WDXdGDUoQ&oe=645C952B,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2235359833280719,,10,,10,1,0,0,1163,1091
926011594215556_2239064812910221,2022-03-08,16:54:33,photo,"We are proud to be a Platinum sponsor of UmojaHack Africa 2022! Sign up here: http://bit.ly/uha22-signup

This competition is the biggest inter-university ML hackathon in Africa, inspiring the next generation of tech and AI leaders. ML and AI are key for the rejuvenation of Africa’s economies, and we are proud to play a pivotal role in supporting future talent.

#BuildingAITogether #UmojaHackAfrica2022 #KeepLearning",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2239064692910233/?type=3,,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/275368753_2239064682910234_6528284571930122520_n.png?stp=dst-png_p130x130&_nc_cat=110&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGJpNz4FZ3ahbdV0jjjXOxF_O8q0eDRGdf87yrR4NEZ1xiDEcLg2p1miicd1TXENzc&_nc_ohc=wC_xAIVlHogAX9QWZxH&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAHycJePtdC1f8xS-Ln6K2-MCXdDyMiwFpYpzq51PI18w&oe=645BAF4B,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/275368753_2239064682910234_6528284571930122520_n.png?_nc_cat=110&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGJpNz4FZ3ahbdV0jjjXOxF_O8q0eDRGdf87yrR4NEZ1xiDEcLg2p1miicd1TXENzc&_nc_ohc=wC_xAIVlHogAX9QWZxH&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfC0r-oQFiNfDaxBci08lWFkpmHbyhkKOrMq5Drf5er-aQ&oe=645BAF4B,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2239064812910221,,3,3,3,2,0,0,643,583
926011594215556_2239588846191151,2022-03-09,10:00:03,photo,"Comparison operators form an integral part of programming languages and are used in conditional statements.

With comparison operators, two values are compared, and either a true or false statement is returned, determining the program flow.

Keep an eye out for tomorrow's post - we will be sharing how to use a logic tree, flowchart and pseudocode to solve a programming problem.

#programming #python #problemsolving #datascience #programmaticthinking",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2239588822857820/?type=3,,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/275430701_2239560019527367_6873210832272443216_n.png?stp=dst-png_p130x130&_nc_cat=109&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeEJEHu1bGatjv0tBt9E6IukCy6NwGWp4LMLLo3AZangsz-N57vpmoIXP8gIS1kqnas&_nc_ohc=Ps9xHJ2jI1oAX-QI0ww&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfB-xVfiW0dq4Kv3nBKbHHV6fjgViWi7SmAxn0bv8xkBjw&oe=645CBDE4,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/275430701_2239560019527367_6873210832272443216_n.png?stp=dst-png_p720x720&_nc_cat=109&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeEJEHu1bGatjv0tBt9E6IukCy6NwGWp4LMLLo3AZangsz-N57vpmoIXP8gIS1kqnas&_nc_ohc=Ps9xHJ2jI1oAX-QI0ww&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCtSaAUfmJK3vdF-hl9t4vw09SLfK8DfK03XMEEDrUXSw&oe=645CBDE4,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2239588846191151,,9,,7,,0,0,1068,1010
926011594215556_2240427929440576,2022-03-10,13:00:05,video_inline,"How would you use logic trees, flowcharts and pseudocode to solve a problem? Follow our example to see how easy it is. 

Next, take a minute to write the Python algorithm for programmatic implementation. 

#pythonprogramming #datascience #problemsolving #elearning #coding",https://www.facebook.com/782018736807135/videos/485659099867541,,https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/275473648_331371958803557_8670380552581678780_n.jpg?stp=dst-jpg_s130x130&_nc_cat=102&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeFYawHgrLvcmRh8UHfBRBG85jucFBWWjhPmO5wUFZaOE93NXl0liYuodg6MrSUXUpU&_nc_ohc=wDjLhEjMlNIAX_THwQQ&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBr9qm_pEM69H6sENE4Bgp376HvOaLR_bAUi9polrxCzg&oe=645CBABD,https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/275473648_331371958803557_8670380552581678780_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeFYawHgrLvcmRh8UHfBRBG85jucFBWWjhPmO5wUFZaOE93NXl0liYuodg6MrSUXUpU&_nc_ohc=wDjLhEjMlNIAX_THwQQ&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBU1MU9KYDTw_SwYLwGJNwLzLlmZazyB1R_Nlvz72sIxA&oe=645CBABD,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2240427929440576,,11,,11,,0,0,503,404
926011594215556_2244324102384292,2022-03-15,15:57:50,photo,"UmojaHack Africa hackathon takes place this weekend 19-20 March! We're in collab with Zindi.

Prizes to be won, connections to be made. It's not too late to sign up: http://bit.ly/uha22-signup

#UHA22 #UmojaHackAfrica2022 #ZindiHack",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2244320085718027/?type=3,,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/276005555_2244320072384695_459986439814498760_n.png?stp=dst-png_p130x130&_nc_cat=111&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGDOLD2Et6PXJg-ZtD6RZ6ePu40UFSyWRE-7jRQVLJZEef5jzKF1nqA54xbNNxNfKQ&_nc_ohc=645Yu08IQLsAX8LloDc&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfB-XaOWH4CEpwVFcoE9xIDDwLFdKlLW2eLXl7tHNrfOlQ&oe=645B4525,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/276005555_2244320072384695_459986439814498760_n.png?_nc_cat=111&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGDOLD2Et6PXJg-ZtD6RZ6ePu40UFSyWRE-7jRQVLJZEef5jzKF1nqA54xbNNxNfKQ&_nc_ohc=645Yu08IQLsAX8LloDc&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfC-cyz_dtAcUix2V_RTAlH9WhoiJq4IplDAU8dkGpLhIw&oe=645B4525,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2244324102384292,,1,,1,1,0,0,477,415
926011594215556_2250470435102992,2022-03-23,17:00:09,photo,"This week, we introduce a few of the most important Python packages a data scientist will use. NumPy is the first one.

Do a few W3Schools.com NumPy exercises to improve your skills: https://www.w3schools.com/python/numpy/numpy_exercises.asp.

#Numpy y #pythonprogramming #python #DataScience #elearning #datascientists #w3schools",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2250470411769661/?type=3,,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/276300876_2250438695106166_931347170567795474_n.png?stp=dst-png_p130x130&_nc_cat=107&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFnJvqlla3aA-FPONlvFVnHdcOOd2Ryw_Z1w453ZHLD9qSl30TwYKE6t6GIaMIanh0&_nc_ohc=4Ra3VKgDX1gAX9X_f6C&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCiiQQC7fKkW3hOWyf037KqAWXjm9WuNXcppEO1tVPpug&oe=645CCD85,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/276300876_2250438695106166_931347170567795474_n.png?stp=dst-png_p720x720&_nc_cat=107&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFnJvqlla3aA-FPONlvFVnHdcOOd2Ryw_Z1w453ZHLD9qSl30TwYKE6t6GIaMIanh0&_nc_ohc=4Ra3VKgDX1gAX9X_f6C&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBIBD2SsLNV2ADKEMo-KIGWPNNxuGnqUN2X6qWwm4xjCw&oe=645CCD85,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2250470435102992,,10,2,10,1,0,0,813,746
926011594215556_2251942601622442,2022-03-25,16:15:02,photo,"If data wrangling is your thing, then make sure to work on your Pandas skills. 

This Pandas exercise project is very handy to guide you through the basics - https://pynative.com/python-pandas-exercise/.

#pythonlibraries  #pythonprogramming #datawrangling #elearning #datascience",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2251942571622445/?type=3,,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/277167696_2251923134957722_3405600718248370306_n.png?stp=dst-png_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeE7QPdJMWh7tuaflFXvgXl-3fZk8A4b6o3d9mTwDhvqjbrD3gyThF5Xd_t5W9I_TXw&_nc_ohc=bnIi1IQtBEUAX_BGzVn&_nc_oc=AQkR-E2sFQ68cBa8Th5nT-QrVscOUX9_JqunTtj1sNrpWziANVSLgTDmDYIA7lJ9dWQ&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCZ3ymTG5eSDJmmHq12Get2ips86B5s2L5W6OwoMoIuxA&oe=645BB119,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/277167696_2251923134957722_3405600718248370306_n.png?stp=dst-png_p720x720&_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeE7QPdJMWh7tuaflFXvgXl-3fZk8A4b6o3d9mTwDhvqjbrD3gyThF5Xd_t5W9I_TXw&_nc_ohc=bnIi1IQtBEUAX_BGzVn&_nc_oc=AQkR-E2sFQ68cBa8Th5nT-QrVscOUX9_JqunTtj1sNrpWziANVSLgTDmDYIA7lJ9dWQ&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDjfrjqooKdqRa0j2WNndMfiavwk8HewQ4UFGUXcqKfZA&oe=645BB119,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2251942601622442,,6,3,6,2,0,0,877,826
926011594215556_2255896897893679,2022-03-30,20:00:06,photo,"Data visualisation is vital in gathering insights from our data.
Python has various visualisation packages we can use, including Matplotlib, Seaborn and Plotly.

Later, we will show you how to create a bar chart with these three packages.

#matplotlib #seaborn #plotly #datavisualization #python #pythonpackages #datascience",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2255896887893680/?type=3,,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/277571308_2255695441247158_6244111353751261960_n.png?stp=dst-png_p130x130&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeH00ZuERVp2cOVn3P95GCRxu4M1wlpxcwW7gzXCWnFzBYewHJ8Xv66x6k32hW0zohQ&_nc_ohc=RBRRVgSur5QAX9ZIO9w&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBVY-VrWh1LjPsT6Agak7yhoazK3x0PL9NcO0j_bAXrNw&oe=645CABCE,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/277571308_2255695441247158_6244111353751261960_n.png?stp=dst-png_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeH00ZuERVp2cOVn3P95GCRxu4M1wlpxcwW7gzXCWnFzBYewHJ8Xv66x6k32hW0zohQ&_nc_ohc=RBRRVgSur5QAX9ZIO9w&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfD_339cCKwJhQ-KVjz1k4bIQQLgkD0KIRSTZu8NDw9Qrw&oe=645CABCE,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2255896897893679,,4,,3,2,0,0,947,903
926011594215556_2257215044428531,2022-04-01,14:52:36,photo,"Here's some exciting news: BCX  has committed to sponsoring young data science talent for another three years. They're doing their bit to bring data science, and cool jobs, to the people.

Read about it here:  https://www.skillsportal.co.za/content/explore-data-science-academy-secures-three-year-contract-bcx

#datascience #BCX #elearning #datasciencetraining",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2257215017761867/?type=3,,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/277575775_2257202664429769_8146802816495805650_n.png?stp=dst-png_p130x130&_nc_cat=105&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeHbi6YNeKvq-tCf-qBVSf0GMy4Zl1iFjm8zLhmXWIWOb7pqbulZ2i3ywtWPNGwPOpI&_nc_ohc=ABaZ4zbxtLAAX9TKUFx&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfC2Nn0L148KXidYccgHz72-CsfE4Mvm74HpsNUyf8Jiwg&oe=645AD62E,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/277575775_2257202664429769_8146802816495805650_n.png?stp=dst-png_p720x720&_nc_cat=105&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeHbi6YNeKvq-tCf-qBVSf0GMy4Zl1iFjm8zLhmXWIWOb7pqbulZ2i3ywtWPNGwPOpI&_nc_ohc=ABaZ4zbxtLAAX9TKUFx&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCCw2xU9IJ1u10a7eBSZflvwNTqCJ4yZs9iJGEQE3Ji1A&oe=645AD62E,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2257215044428531,,23,43,18,9,0,0,1822,1732
926011594215556_2260215984128437,2022-04-05,11:58:55,photo,"Bright enough that you’ll need sunglasses 😎 Something huge is coming. You won’t need to sit on your hands for much longer 🙌

#EXPLOREdatascience #WhatsYourThing #DataScience #DataEngineering #tech  #Elearning #BrightFuture #CareerDevelopment #Upskill #4IR",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2260210120795690/?type=3,,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/277804648_2260210110795691_751600182334602374_n.jpg?stp=dst-jpg_p130x130&_nc_cat=100&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGKR_WELncTN4C2AlgFiAdSJ6bE5DjZm-YnpsTkONmb5vaB4JoqBzcVZBRLRcWc_JE&_nc_ohc=2sXJtYTtFWsAX_-rl6H&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBjrQHUbn2XQ9KJoZhmD6jD1r1TLtNvKnqiubfPizNcKA&oe=645C33E8,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/277804648_2260210110795691_751600182334602374_n.jpg?stp=dst-jpg_p720x720&_nc_cat=100&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGKR_WELncTN4C2AlgFiAdSJ6bE5DjZm-YnpsTkONmb5vaB4JoqBzcVZBRLRcWc_JE&_nc_ohc=2sXJtYTtFWsAX_-rl6H&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfColDrsxR7JOxqspy2qOXRHlNjmGW7lCkPvsI9i-NzHhA&oe=645C33E8,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2260215984128437,A bright future with LORD JESUS CHRIST amen,337,,229,1,6,0,811,702
926011594215556_2260215984128437,2022-04-05,11:58:55,photo,"Bright enough that you’ll need sunglasses 😎 Something huge is coming. You won’t need to sit on your hands for much longer 🙌

#EXPLOREdatascience #WhatsYourThing #DataScience #DataEngineering #tech  #Elearning #BrightFuture #CareerDevelopment #Upskill #4IR",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2260210120795690/?type=3,,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/277804648_2260210110795691_751600182334602374_n.jpg?stp=dst-jpg_p130x130&_nc_cat=100&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGKR_WELncTN4C2AlgFiAdSJ6bE5DjZm-YnpsTkONmb5vaB4JoqBzcVZBRLRcWc_JE&_nc_ohc=2sXJtYTtFWsAX_-rl6H&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBjrQHUbn2XQ9KJoZhmD6jD1r1TLtNvKnqiubfPizNcKA&oe=645C33E8,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/277804648_2260210110795691_751600182334602374_n.jpg?stp=dst-jpg_p720x720&_nc_cat=100&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGKR_WELncTN4C2AlgFiAdSJ6bE5DjZm-YnpsTkONmb5vaB4JoqBzcVZBRLRcWc_JE&_nc_ohc=2sXJtYTtFWsAX_-rl6H&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfColDrsxR7JOxqspy2qOXRHlNjmGW7lCkPvsI9i-NzHhA&oe=645C33E8,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2260215984128437,Ameen,337,,229,1,6,0,811,702
